case_id,problem,partition,pool,composition_model,mechanism_id,measurement_reason,delta_measures,delta_direction,delta_near,delta_no_signal,delta_whole_case_clear_attempts,delta_whole_case_fallback_targets,both_phase_nonempty,delta_direction_rate,delta_near_rate,delta_no_signal_rate
stage2-round-broad-p4-0070-101333d4e97cb4aa,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,2,0,-2,-126,1,True,0.16666666666666663,0.0,-0.16666666666666669
stage2-round-broad-p4-0070-101333d4e97cb4aa,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,-126,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0071-1d2ca27158b71d51,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,0,0,0,-4,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0071-1d2ca27158b71d51,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,-4,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0072-70a3e1fb42ac9ae5,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,9,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0072-70a3e1fb42ac9ae5,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,9,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0073-ed29997615b1f41b,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,1,0,-1,24,-2,True,0.08333333333333326,0.0,-0.08333333333333333
stage2-round-broad-p4-0073-ed29997615b1f41b,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,24,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0074-fd157389aa612ab2,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,2,0,-2,-21,3,True,0.125,0.0,-0.125
stage2-round-broad-p4-0074-fd157389aa612ab2,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,-21,3,True,0.0,0.0,0.0
stage2-round-broad-p4-0075-4beb801e72bb0baa,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,4,0,-4,-140,-1,True,0.2666666666666667,0.0,-0.26666666666666666
stage2-round-broad-p4-0075-4beb801e72bb0baa,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,-140,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0076-af3dc74728168c15,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,0,0,0,18,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0076-af3dc74728168c15,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,18,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0077-a32daee61abffa50,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,1,0,-1,29,0,True,0.0625,0.0,-0.0625
stage2-round-broad-p4-0077-a32daee61abffa50,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,29,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0078-92489acb6fbdbbb8,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,1,0,-1,-19,-2,True,0.0625,0.0,-0.0625
stage2-round-broad-p4-0078-92489acb6fbdbbb8,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,-19,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0079-4d9bdb9f8458b4d9,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,-1,0,1,36,2,True,-0.09999999999999998,0.0,0.1
stage2-round-broad-p4-0079-4d9bdb9f8458b4d9,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,36,2,True,0.0,0.0,0.0
stage2-round-stress-p3-0000-9ee5da13a4eebc93,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0000-9ee5da13a4eebc93,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0001-9f62fe611a657fdd,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0001-9f62fe611a657fdd,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0003-3aa9cecea9271010,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0003-3aa9cecea9271010,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0004-5561d8d7027889dc,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0004-5561d8d7027889dc,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0005-b4404f8652e2e2b2,3,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0005-b4404f8652e2e2b2,3,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0006-fa3c8159fe647f85,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0006-fa3c8159fe647f85,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0007-f17220945518e144,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0007-f17220945518e144,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0008-ee2d6ebf4f9632cc,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0008-ee2d6ebf4f9632cc,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0009-6ac6720281452770,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0009-6ac6720281452770,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0011-103be7976cb8bea9,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0011-103be7976cb8bea9,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0012-410ca1667a97c03c,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0012-410ca1667a97c03c,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0013-0653622cf512e9af,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0013-0653622cf512e9af,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0015-0b1a4c7a93d2769a,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0015-0b1a4c7a93d2769a,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0016-235c5842534259fd,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0016-235c5842534259fd,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0018-8fdae1ffd56f5f63,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0018-8fdae1ffd56f5f63,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0019-94c2ce2fce7629d2,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0019-94c2ce2fce7629d2,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0020-6197421b17916849,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0020-6197421b17916849,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0021-62ad93a2ea2ca858,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0021-62ad93a2ea2ca858,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0022-249434fac2f61021,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0022-249434fac2f61021,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0024-30f765abdfe5da1e,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0024-30f765abdfe5da1e,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0025-485e081d3f930212,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0025-485e081d3f930212,3,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0026-41b6c6f497663b95,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0026-41b6c6f497663b95,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0027-f917dcfd1b3ce9d2,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0027-f917dcfd1b3ce9d2,3,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0028-4047a8280053029e,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0028-4047a8280053029e,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0030-a2abbad0bb305782,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0030-a2abbad0bb305782,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0031-e32695556dcbcdca,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0031-e32695556dcbcdca,3,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0032-2a17755acb87fff7,3,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0032-2a17755acb87fff7,3,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0033-0a73b13055a896da,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0033-0a73b13055a896da,3,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0035-5f4946e1174c50e4,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0035-5f4946e1174c50e4,3,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0037-6f536ca2b19aee64,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0037-6f536ca2b19aee64,3,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0038-d8b92f0e5b04f486,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0038-d8b92f0e5b04f486,3,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0039-d824feb01820c8cf,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p3-0039-d824feb01820c8cf,3,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0000-f846284b7f552da2,4,confirmation,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,16,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0000-f846284b7f552da2,4,confirmation,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,16,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0001-b5cd05cbcdd8099e,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,2,0,-2,-41,2,True,0.18181818181818177,0.0,-0.18181818181818182
stage2-round-stress-p4-0001-b5cd05cbcdd8099e,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,-41,2,True,0.0,0.0,0.0
stage2-round-stress-p4-0002-cd0e589bc114b8fd,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0002-cd0e589bc114b8fd,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0003-19b6122f3cb191d7,4,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,12,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0003-19b6122f3cb191d7,4,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,12,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0004-1b1c93f106eb88b0,4,confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,2,0,-2,5,0,True,0.16666666666666663,0.0,-0.16666666666666669
stage2-round-stress-p4-0004-1b1c93f106eb88b0,4,confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,5,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0005-7d1d359f989ebc5b,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,-14,3,True,0.0,0.0,0.0
stage2-round-stress-p4-0005-7d1d359f989ebc5b,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,-14,3,True,0.0,0.0,0.0
stage2-round-stress-p4-0006-6290f7cb4b4ccab3,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,23,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0006-6290f7cb4b4ccab3,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,23,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0007-be8c283da26bd7c9,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,-1,0,1,60,2,True,-0.0714285714285714,0.0,0.07142857142857142
stage2-round-stress-p4-0007-be8c283da26bd7c9,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,60,2,True,0.0,0.0,0.0
stage2-round-stress-p4-0008-f2a689649ee697b7,4,confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,5,0,-5,-225,1,True,0.3125,0.0,-0.3125
stage2-round-stress-p4-0008-f2a689649ee697b7,4,confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,-225,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0009-16539b1379e2e9ae,4,confirmation,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,16,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0009-16539b1379e2e9ae,4,confirmation,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,16,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0010-acf03295b162818e,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,1,0,-1,-4,0,True,0.09999999999999998,0.0,-0.1
stage2-round-stress-p4-0010-acf03295b162818e,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,-4,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0011-21bece76969193a7,4,confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,14,5,True,0.0,0.0,0.0
stage2-round-stress-p4-0011-21bece76969193a7,4,confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,14,5,True,0.0,0.0,0.0
stage2-round-stress-p4-0012-83256edc8e0a20ff,4,confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,1,0,-1,-15,-1,True,0.09999999999999998,0.0,-0.1
stage2-round-stress-p4-0012-83256edc8e0a20ff,4,confirmation,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,-15,-1,True,0.0,0.0,0.0
stage2-round-stress-p4-0013-277066cd8d0455bb,4,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,1,0,-1,15,-1,True,0.0625,0.0,-0.0625
stage2-round-stress-p4-0013-277066cd8d0455bb,4,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,15,-1,True,0.0,0.0,0.0
stage2-round-stress-p4-0014-fdb77947bd93d18e,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,-58,1,True,0.08333333333333326,0.0,-0.08333333333333333
stage2-round-stress-p4-0014-fdb77947bd93d18e,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,-58,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0015-4bd136e54dfe0b53,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,29,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0015-4bd136e54dfe0b53,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,29,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0016-485c10b00dba213c,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,3,0,-3,-146,1,True,0.20000000000000007,0.0,-0.2
stage2-round-stress-p4-0016-485c10b00dba213c,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,-146,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0017-86eee667c2a8c750,4,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,2,0,-2,-99,1,True,0.2222222222222222,0.0,-0.2222222222222222
stage2-round-stress-p4-0017-86eee667c2a8c750,4,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,-99,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0018-81f344cea3ab1d90,4,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,1,0,-1,67,1,True,0.06666666666666665,0.0,-0.06666666666666668
stage2-round-stress-p4-0018-81f344cea3ab1d90,4,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,67,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0019-118eab4268dbaf1a,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,1,0,-1,-6,0,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-stress-p4-0019-118eab4268dbaf1a,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,-6,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0020-443efe2861f6a332,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,1,0,-1,-77,-1,True,0.08333333333333326,0.0,-0.08333333333333333
stage2-round-stress-p4-0020-443efe2861f6a332,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,-77,-1,True,0.0,0.0,0.0
stage2-round-stress-p4-0021-26c1e3a05a816acc,4,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,2,0,-2,-34,-1,True,0.1428571428571429,0.0,-0.14285714285714285
stage2-round-stress-p4-0021-26c1e3a05a816acc,4,development,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,-34,-1,True,0.0,0.0,0.0
stage2-round-stress-p4-0022-8a600577457f411e,4,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,2,0,-2,-91,-1,True,0.16666666666666663,0.0,-0.16666666666666669
stage2-round-stress-p4-0022-8a600577457f411e,4,development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,-91,-1,True,0.0,0.0,0.0
stage2-round-stress-p4-0023-155e7213c39a7f43,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,-1,0,1,78,4,True,-0.08333333333333337,0.0,0.08333333333333331
stage2-round-stress-p4-0023-155e7213c39a7f43,4,development,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,78,4,True,0.0,0.0,0.0
stage2-round-stress-p4-0024-0d2fcf94fd6715e3,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,2,0,-2,-11,0,True,0.1428571428571429,0.0,-0.14285714285714285
stage2-round-stress-p4-0024-0d2fcf94fd6715e3,4,development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,-11,0,True,0.0,0.0,0.0
stage2-round-stress-p4-0025-9a6085d7c9f37a91,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,1,0,-1,17,1,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-stress-p4-0025-9a6085d7c9f37a91,4,development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,17,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0026-a74298f545b080de,4,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,4,0,-4,-171,3,True,0.2857142857142857,0.0,-0.2857142857142857
stage2-round-stress-p4-0026-a74298f545b080de,4,development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,-171,3,True,0.0,0.0,0.0
stage2-round-stress-p4-0027-4f09e372a183ef6c,4,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,4,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0027-4f09e372a183ef6c,4,development,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,4,1,True,0.0,0.0,0.0
stage2-round-stress-p4-0028-e8e3552f52e3f844,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,2,0,-2,-33,-2,True,0.18181818181818177,0.0,-0.18181818181818182
stage2-round-stress-p4-0028-e8e3552f52e3f844,4,development,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,-33,-2,True,0.0,0.0,0.0
stage2-round-stress-p4-0029-917e623688f059b5,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,2,0,-2,-67,3,True,0.1428571428571428,0.0,-0.14285714285714288
stage2-round-stress-p4-0029-917e623688f059b5,4,development,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,-67,3,True,0.0,0.0,0.0
