case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-calibrated-p3-0191-fdda52bb25234c6a,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-337.1428589999996,-286.1428583898355,-120,0,69,0,-1430.714291949178,-24,23,23,-6.101640792621765e-07
round-calibrated-p3-0191-fdda52bb25234c6a,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-312.555875,-264.55587502800336,-75,0,27,0,-1322.7793751400168,-15,9,9,2.800334186758846e-08
round-calibrated-p3-0191-fdda52bb25234c6a,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-187.07185599999957,-169.07185521582323,-45,0,27,0,-845.359276079118,-9,9,9,-7.841763363103382e-07
round-calibrated-p3-0192-17f4481178aa87c0,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-262.2869660000001,-189.28696343898991,-100,0,27,0,-946.4348171949478,-20,9,9,-2.5610102056816686e-06
round-calibrated-p3-0192-17f4481178aa87c0,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-182.41597599999977,-124.41597441077602,-70,0,12,0,-622.0798720538787,-14,4,4,-1.5892237570369616e-06
round-calibrated-p3-0192-17f4481178aa87c0,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-155.44226200000003,-122.44226099944171,-45,0,12,0,-612.2113049972086,-9,4,4,-1.0005583135352936e-06
round-calibrated-p3-0193-8777b0e924d4f00a,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-514.0391379999992,-400.0391304524601,-150,0,36,0,-2000.1956522622968,-30,12,12,-7.547539098595735e-06
round-calibrated-p3-0193-8777b0e924d4f00a,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-393.7991919999995,-321.799187188265,-105,0,33,0,-1608.9959359413224,-21,11,11,-4.81173447042238e-06
round-calibrated-p3-0193-8777b0e924d4f00a,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-276.32478699999956,-241.3247838388461,-65,0,30,0,-1206.6239191942295,-13,10,10,-3.161153472319711e-06
round-calibrated-p3-0194-21eb4b4910e72468,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-317.193139,-263.19313720484524,-105,0,51,0,-1315.9656860242249,-21,17,17,-1.7951547306438442e-06
round-calibrated-p3-0194-21eb4b4910e72468,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-230.5260390000003,-190.52603660440536,-70,0,30,0,-952.6301830220254,-14,10,10,-2.3955949473020155e-06
round-calibrated-p3-0194-21eb4b4910e72468,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-179.56211200000052,-151.56211122288005,-40,0,12,0,-757.8105561144002,-8,4,4,-7.771204764139839e-07
round-calibrated-p3-0195-e1c75ec481b86a5c,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-319.58392600000025,-273.5839228498089,-85,0,39,0,-1367.9196142490437,-17,13,13,-3.150191332679242e-06
round-calibrated-p3-0195-e1c75ec481b86a5c,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-277.0690170000007,-250.06901516190055,-60,0,33,0,-1250.3450758095023,-12,11,11,-1.8381001609668601e-06
round-calibrated-p3-0195-e1c75ec481b86a5c,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-186.41534600000068,-179.4153450680178,-40,0,33,0,-897.0767253400882,-8,11,11,-9.319828677689657e-07
round-calibrated-p3-0196-400c4e0acd7e4bf8,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-439.9699980000005,-326.9699928831524,-140,0,27,0,-1634.8499644157619,-28,9,9,-5.1168481149943545e-06
round-calibrated-p3-0196-400c4e0acd7e4bf8,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-334.71519300000045,-258.7151906128115,-100,0,24,0,-1293.575953064057,-20,8,8,-2.387188942520879e-06
round-calibrated-p3-0196-400c4e0acd7e4bf8,3,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-208.04254300000048,-167.04254078535814,-65,0,24,0,-835.2127039267907,-13,8,8,-2.2146423361846246e-06
round-calibrated-p3-0197-582c7ed38129c949,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-251.084335,-185.08433149017947,-90,0,24,0,-925.4216574508973,-18,8,8,-3.509820544422837e-06
round-calibrated-p3-0197-582c7ed38129c949,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-202.36265700000013,-161.36265626342356,-65,0,24,0,-806.8132813171178,-13,8,8,-7.365765668509994e-07
round-calibrated-p3-0197-582c7ed38129c949,3,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-142.560559,-123.56055739306385,-40,0,21,0,-617.8027869653197,-8,7,7,-1.6069361663539894e-06
round-calibrated-p3-0198-5d9b3f474b6a46d7,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-273.69605499999943,-238.69605300523472,-110,0,75,0,-1193.4802650261736,-22,25,25,-1.994764716073405e-06
round-calibrated-p3-0198-5d9b3f474b6a46d7,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-197.76054399999975,-177.76054383554583,-65,0,45,0,-888.8027191777292,-13,15,15,-1.644539224798791e-07
round-calibrated-p3-0198-5d9b3f474b6a46d7,3,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-121.09702599999946,-119.09702633023198,-35,0,33,0,-595.4851316511595,-7,11,11,3.302325239928905e-07
round-calibrated-p3-0199-028deab658609069,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-379.65625100000034,-340.6562450285951,-135,0,96,0,-1703.281225142975,-27,32,32,-5.97140524405404e-06
round-calibrated-p3-0199-028deab658609069,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-320.1229650000005,-292.12296439202464,-85,0,57,0,-1460.6148219601237,-17,19,19,-6.079758350097109e-07
round-calibrated-p3-0199-028deab658609069,3,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-178.96603900000082,-180.96603843446064,-55,0,57,0,-904.8301921723032,-11,19,19,-5.655401764670387e-07
round-calibrated-p4-0001-762994e72a8125f4,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-687.3621910000002,-561.3621848538933,-195,0,69,0,-2806.8109242694627,-39,23,23,-6.1461068980861455e-06
round-calibrated-p4-0001-762994e72a8125f4,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-621.8965870000011,-487.8965836175412,-140,0,6,0,-2439.482918087706,-28,2,2,-3.382459908607416e-06
round-calibrated-p4-0001-762994e72a8125f4,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-456.50734900000134,-369.50734750865195,-90,0,3,0,-1847.5367375432543,-18,1,1,-1.4913493942003697e-06
round-calibrated-p4-0004-d1c826e362b71096,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-1067.647570000001,-823.6475630533496,-280,0,36,0,-4118.237815266752,-56,12,12,-6.946651410544291e-06
round-calibrated-p4-0004-d1c826e362b71096,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-802.7198960000005,-622.7198938319634,-210,0,30,0,-3113.599469159817,-42,10,10,-2.1680370991816744e-06
round-calibrated-p4-0004-d1c826e362b71096,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-645.2218720000001,-532.2218708296277,-140,0,27,0,-2661.1093541481387,-28,9,9,-1.1703723430400714e-06
round-calibrated-p4-0005-93b2a8a0aff1968e,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-535.582214,-390.5822103731862,-190,0,45,0,-1952.911051865929,-38,15,15,-3.6268138501327485e-06
round-calibrated-p4-0005-93b2a8a0aff1968e,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-340.2679619999999,-241.2679587825969,-135,0,36,0,-1206.339793912979,-27,12,12,-3.2174029911402613e-06
round-calibrated-p4-0005-93b2a8a0aff1968e,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-221.82740299999932,-167.82740048252163,-90,0,36,0,-839.1370024126009,-18,12,12,-2.5174776965286583e-06
round-calibrated-p4-0006-cc9edfee26eb2481,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-324.2178129999993,-307.21781556134556,-170,0,153,0,-1536.089077806726,-34,51,51,2.5613462639739737e-06
round-calibrated-p4-0006-cc9edfee26eb2481,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-71.03744999999981,-85.0374508881032,-115,0,129,0,-425.18725444051233,-23,43,43,8.88103386387229e-07
round-calibrated-p4-0006-cc9edfee26eb2481,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,60.26268700000037,9.262683124512478,-75,0,126,0,46.31341562256421,-15,42,42,3.8754878914915025e-06
round-calibrated-p4-0007-088298901ad821ac,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-454.3309129999998,-433.33091482481905,-135,0,114,0,-2166.6545741240916,-27,38,38,1.824819264584221e-06
round-calibrated-p4-0007-088298901ad821ac,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-318.7881130000005,-328.7881133408446,-95,0,105,0,-1643.9405667042156,-19,35,35,3.4084405342582613e-07
round-calibrated-p4-0007-088298901ad821ac,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-633.8641509999998,-567.8641551224609,-60,0,-6,0,-2839.320775612301,-12,-2,-2,4.122461177757941e-06
round-calibrated-p4-0008-62f4fa3f0d4c5735,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-110.16930500000126,-160.16930567994132,-190,0,240,0,-800.8465283997066,-38,80,80,6.799400580348447e-07
round-calibrated-p4-0008-62f4fa3f0d4c5735,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-565.4984640000002,-436.4984635950932,-135,0,6,0,-2182.4923179754696,-27,2,2,-4.0490704122930765e-07
round-calibrated-p4-0008-62f4fa3f0d4c5735,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-372.0037850000008,-288.0037845062707,-90,0,6,0,-1440.0189225313516,-18,2,2,-4.937301127938554e-07
round-calibrated-p4-0010-2eb597f782b97a62,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-547.2281299999995,-446.22813129956285,-170,0,69,0,-2231.140656497817,-34,23,23,1.2995633369428106e-06
round-calibrated-p4-0010-2eb597f782b97a62,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-425.06121299999904,-350.0612136025302,-120,0,45,0,-1750.306068012651,-24,15,15,6.025311449775472e-07
round-calibrated-p4-0010-2eb597f782b97a62,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-323.5024830000002,-282.50248453540553,-80,0,39,0,-1412.5124226770276,-16,13,13,1.5354053175542504e-06
round-calibrated-p4-0011-956272705bd2ff1c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-238.26087200000075,-195.2608717521698,-115,0,72,0,-976.3043587608481,-23,24,24,-2.4783093977021053e-07
round-calibrated-p4-0011-956272705bd2ff1c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-105.387345000001,-79.38734531582759,-65,0,39,0,-396.93672657913703,-13,13,13,3.158265826641582e-07
round-calibrated-p4-0011-956272705bd2ff1c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-35.72910299999967,-34.729103806908824,-40,0,39,0,-173.64551903454412,-8,13,13,8.069091563811526e-07
round-calibrated-p4-0012-dfbbcab393989815,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-289.464304000001,-194.46430032874832,-185,0,90,0,-972.3215016437462,-37,30,30,-3.6712526707560755e-06
round-calibrated-p4-0012-dfbbcab393989815,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-157.62967000000026,-111.62966849539316,-130,0,84,0,-558.1483424769685,-26,28,28,-1.5046070984681137e-06
round-calibrated-p4-0012-dfbbcab393989815,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-254.48389300000053,-204.4838953154631,-80,0,30,0,-1022.4194765773209,-16,10,10,2.315462552360259e-06
round-calibrated-p4-0013-3d223c336370c3ca,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-714.1644379999998,-573.1644370378808,-150,0,9,0,-2865.822185189405,-30,3,3,-9.621189747122116e-07
round-calibrated-p4-0013-3d223c336370c3ca,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-510.9024300000001,-402.9024287113025,-105,0,-3,0,-2014.512143556516,-21,-1,-1,-1.2886976037407294e-06
round-calibrated-p4-0013-3d223c336370c3ca,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-419.8624749999999,-346.86247289642324,-70,0,-3,0,-1734.3123644821171,-14,-1,-1,-2.103576662193518e-06
round-calibrated-p4-0014-87584c97c7969f72,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,345.02684899999986,206.02685387377824,-140,0,279,0,1030.134269368893,-28,93,93,-4.873778379987925e-06
round-calibrated-p4-0014-87584c97c7969f72,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-333.70282600000064,-255.70282299909013,-90,0,12,0,-1278.5141149954434,-18,4,4,-3.0009105103090405e-06
round-calibrated-p4-0014-87584c97c7969f72,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-256.2670340000004,-205.26703105351407,-60,0,9,0,-1026.3351552675667,-12,3,3,-2.9464863473549485e-06
round-calibrated-p4-0015-d488f9e35acf919a,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-505.34353100000044,-412.34352849137395,-135,0,42,0,-2061.717642456868,-27,14,14,-2.508626494091004e-06
round-calibrated-p4-0015-d488f9e35acf919a,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-420.90798299999915,-352.90798267021637,-80,0,12,0,-1764.53991335108,-16,4,4,-3.297827788628638e-07
round-calibrated-p4-0015-d488f9e35acf919a,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-327.59524500000043,-294.59524632316516,-45,0,12,0,-1472.976231615823,-9,4,4,1.323164724453818e-06
