partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
development,calibrated,smoothed_joint,__design_mixture__,current,40,40,0,0,10867.00291625,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10867.00291625,10861.4789075,11744.5703408,12099.48837785,13148.461846,40,42626.88958376053,43087.929895409645,46901.21406807812,47170.50727752235,52652.30923097378,40,332.325,335.5,383.1,397.09999999999997,411,40,309.25,313.0,359.1,375.05,385,40,102.25,90.0,187.40000000000006,251.69999999999982,319,40,306.75,270.0,562.2000000000002,755.0999999999996,957.0,40,10.375,10.5,13.0,13.0,14,40,533.555497725,0.0,1746.7273237999993,1967.779696999998,3500.495916,40,16.275,0.0,50.60000000000001,72.29999999999998,126,40,8525.377916752106,8617.585979081929,9380.242813615627,9434.101455504471,10530.461846194756,40,1661.625,1677.5,1915.5,1985.5,2055.0,40,345.15,304.5,598.2000000000003,800.0999999999996,999.0,40,25.6,26.0,30.0,32.0,32.0,40,2.9920204875059424,2.9637613500235602,3.4493144200649115,3.479704044986283,3.5772465000627562
development,calibrated,smoothed_joint,__design_mixture__,local_cover,40,40,0,0,10589.392477775,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10589.392477775,10518.3180335,11227.351263199998,11539.424445449997,12740.700227,40,41625.71239476661,41684.60042146098,44958.89001189355,45447.787239018944,50988.50113900991,40,332.325,335.5,383.1,397.09999999999997,411,40,309.275,313.0,359.1,375.05,385,40,76.45,60.0,144.20000000000002,164.54999999999995,278,40,229.35,180.0,432.6000000000001,493.6499999999999,834.0,40,10.4,10.5,13.0,13.0,14,40,533.4676139999999,0.0,1749.2311777999992,1966.8309390499971,3499.5342850000006,40,16.275,0.0,50.60000000000001,72.29999999999998,126,40,8325.142478953323,8336.920084292196,8991.77800237871,9089.557447803789,10197.700227801983,40,1661.625,1677.5,1915.5,1985.5,2055.0,40,267.75,219.0,474.00000000000006,538.4999999999999,879.0,40,25.6,26.0,30.0,32.0,32.0,40,3.3610768224898493,3.2497330000041984,3.944691950036213,4.1964759349299126,4.867250599898398
development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,combined_cover,20,20,0,0,9211.698846,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,9211.698846,9192.511534500001,9909.3805961,10286.293316800002,10735.408587,20,35893.74423375078,35519.381345822636,39591.65339343852,41624.96656899207,41752.04293082546,20,282.45,287.0,328.40000000000003,342.0,361,20,265.85,270.5,310.5,325.0,344,20,96.45,87.0,153.20000000000013,227.70000000000002,241,20,289.35,261.0,459.60000000000036,683.1,723.0,20,10.75,11.0,13.100000000000001,14.05,15,20,454.25275055000003,226.4112565000005,1080.9013339999995,1100.4269673500003,1207.7465360000006,20,16.4,7.5,40.50000000000001,45.0,45,20,7178.748846750158,7103.876269164528,7918.330678687705,8324.993313798415,8350.408586165093,20,1412.25,1435.0,1642.0000000000002,1710.0000000000002,1805.0,20,328.65,306.0,501.60000000000036,725.25,768.0,20,26.2,27.0,30.200000000000003,32.0,32.0,20,3.4586624149873386,3.405619450029917,4.347887200047262,4.5172865249449385,4.598382800002582
development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,coverage,20,20,0,0,9234.77612995,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,9234.77612995,9147.502748,10250.430173,10289.8855984,10357.712775,20,36116.38065128504,36156.80630224724,40180.015905346634,40396.964623273794,41411.578744342456,20,282.45,287.0,328.40000000000003,342.0,361,20,265.85,270.5,310.5,325.0,344,20,89.3,82.0,146.10000000000002,159.55000000000004,227,20,267.9,246.0,438.30000000000007,478.65000000000015,681.0,20,10.7,11.0,13.100000000000001,14.05,15,20,454.7461325000002,227.38246750000053,1082.8229944999998,1101.42534985,1205.1515339999996,20,16.4,7.5,40.50000000000001,45.0,45,20,7223.276130257009,7231.361260449448,8036.003181069326,8079.392924654759,8282.315748868492,20,1412.25,1435.0,1642.0000000000002,1710.0000000000002,1805.0,20,307.2,285.0,477.9000000000001,523.8000000000002,729.0,20,26.2,27.0,30.200000000000003,32.0,32.0,20,2.9368988249858377,2.858091250003781,3.377115929906722,3.5349949899187783,3.9564053000649437
development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,current,20,20,0,0,10770.9596274,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,10770.9596274,10801.518597499999,11424.854945000001,11447.31070805,11854.11266,20,42509.798139815575,43239.10197852316,45148.41300955886,46888.38867703994,47132.071106765514,20,322.95,331.0,363.80000000000007,380.05,381,20,300.15,309.0,338.9,356.05,357,20,96.2,100.0,154.50000000000003,160.20000000000002,183,20,288.6,300.0,463.5,480.6,549.0,20,10.3,10.5,12.100000000000001,13.0,13,20,675.08532385,0.0,1835.0037458999996,1997.3009676000017,3500.495916,20,21.65,0.0,57.60000000000002,74.70000000000005,126,20,8501.959627963113,8647.820395704632,9029.68260191177,9377.677735407988,9426.414221353103,20,1614.75,1655.0,1819.0000000000002,1900.25,1905.0,20,327.9,336.0,505.5,522.3000000000001,585.0,20,26.2,27.0,30.200000000000003,32.0,32.0,20,2.9544215950067154,2.9699511000071652,3.3231271200580523,3.447975710069295,3.4734111999860033
development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,local_cover,20,20,0,0,10550.68750435,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,10550.68750435,10500.198797500001,11227.351263199998,11299.6574481,11961.698884,20,41690.43752683743,41769.80204119203,45186.72269795148,45447.78723901895,47038.49442392521,20,322.95,331.0,363.80000000000007,380.05,381,20,300.15,309.0,338.9,356.05,357,20,77.4,70.0,144.20000000000002,156.0,175,20,232.2,210.0,432.6000000000001,468.00000000000006,525.0,20,10.35,10.5,12.100000000000001,13.0,13,20,675.1247873999998,0.0,1834.9054581000012,1996.319151950001,3499.5342850000006,20,21.65,0.0,57.60000000000002,74.70000000000005,126,20,8338.087505367486,8353.960408238407,9037.344539590296,9089.557447803789,9407.69888478504,20,1614.75,1655.0,1819.0000000000002,1900.25,1905.0,20,271.5,243.0,474.00000000000006,504.30000000000007,567.0,20,26.2,27.0,30.200000000000003,32.0,32.0,20,3.395075929997256,3.3141307000187226,3.9266703499597497,3.9768009750696365,4.351225899998099
development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,combined_cover,20,20,0,0,9200.655258,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,9200.655258,9203.147243,9872.309480599999,9972.2604389,10565.861192,20,35733.77629299129,35552.988085596895,39760.77010057324,40451.99915773556,42354.305968543566,20,295.9,307.0,332.09999999999997,333.45,342,20,278.8,289.5,316.09999999999997,317.29999999999995,323,20,77.7,77.0,131.40000000000003,147.20000000000005,208,20,233.1,231.0,394.20000000000005,441.60000000000014,624.0,20,10.4,10.5,12.100000000000001,13.0,13,20,539.79598435,337.65669100000014,1321.5301455999993,1380.2519793500003,1898.4922049999996,20,17.65,9.0,48.2,50.70000000000001,64,20,7146.7552585982585,7110.59761711938,7952.154020114646,8090.399831547111,8470.861193708713,20,1479.5,1535.0,1660.5,1667.25,1710.0,20,270.6,265.5,424.80000000000007,477.90000000000015,666.0,20,25.0,24.0,30.0,30.1,32.0,20,3.382093024987262,3.3624205999658443,3.7387625300092626,3.9401093000255063,4.058754800003953
development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,coverage,20,20,0,0,9604.848219900001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,9604.848219900001,9520.4987445,10750.352455500002,11440.3913277,11445.075069,20,37128.24110058134,36224.993732907664,42143.92009136822,44761.95664017035,45355.375361421626,20,295.9,307.0,332.09999999999997,333.45,342,20,278.7,289.5,316.09999999999997,317.29999999999995,323,20,119.5,98.0,208.0000000000001,267.50000000000006,372,20,358.5,294.0,624.0000000000003,802.5000000000002,1116.0,20,10.4,10.5,12.100000000000001,13.0,13,20,553.1344885499999,337.65669100000014,1345.5164037999994,1643.5582609499993,1894.8781760000002,20,18.05,9.0,50.60000000000001,56.400000000000006,64,20,7425.648220116268,7244.998746581534,8428.784018273644,8952.39132803407,9071.075072284326,20,1479.5,1535.0,1660.5,1667.25,1710.0,20,396.0,339.0,668.1000000000003,838.8000000000002,1158.0,20,25.0,24.0,30.0,30.1,32.0,20,2.9605370649835097,3.002977699972689,3.3953966399771165,3.5548423450090927,3.5847758000018075
development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,current,20,20,0,0,10963.0462051,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,10963.0462051,10864.816916,12105.7330667,12264.653685,13148.461846,20,42743.981027705486,42964.14658973948,47174.796097108476,47522.0105687244,52652.30923097378,20,341.7,355.0,397.2,399.6,411,20,318.35,330.5,375.1,376.45,385,20,108.3,77.0,254.4000000000001,303.8,319,20,324.9,231.0,763.2000000000003,911.4000000000001,957.0,20,10.45,10.5,13.0,13.05,14,20,392.02567160000007,0.0,1294.6573553000003,1380.8869594500022,2910.070504000001,20,10.9,0.0,40.0,41.90000000000003,78,20,8548.796205541097,8592.829317947895,9434.959219421697,9504.402113744882,10530.461846194756,20,1708.5,1775.0,1986.0,1998.0,2055.0,20,362.4,267.0,808.2000000000002,956.25,999.0,20,25.0,24.0,30.0,30.1,32.0,20,3.02961938000517,2.9637613500235602,3.4843307899893263,3.568093915045029,3.5772465000627562
development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,local_cover,20,20,0,0,10628.0974512,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,20,10628.0974512,10610.247470999999,11208.123094100001,11578.3745126,12740.700227,20,41560.98726269581,41684.60042146098,43948.50456493057,44692.372567760394,50988.50113900991,20,341.7,355.0,397.2,399.6,411,20,318.4,331.0,375.1,376.45,385,20,75.5,49.5,142.40000000000003,169.7000000000001,278,20,226.5,148.5,427.20000000000016,509.10000000000025,834.0,20,10.45,10.5,13.0,13.05,14,20,391.81044060000005,0.0,1293.6008633000001,1380.8719356000004,2909.7700270000005,20,10.9,0.0,40.0,41.90000000000003,78,20,8312.19745253916,8336.920084292196,8789.700912986113,8938.474513552079,10197.700227801983,20,1708.5,1775.0,1986.0,1998.0,2055.0,20,264.0,187.5,469.5000000000001,554.1000000000003,879.0,20,25.0,24.0,30.0,30.1,32.0,20,3.3270777149824426,3.2217111499630846,3.9678156300215055,4.222277169924928,4.867250599898398
development,stress,__pool_design__,__design_mixture__,combined_cover,40,40,0,0,8702.782174299999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,8702.782174299999,8810.7580285,9673.201422200002,10106.844624149999,10415.902688,40,33968.53587344696,34204.120249600586,39699.1743943928,41496.18456879412,41813.63606332087,40,281.525,295.5,364.4,385.34999999999997,398,40,264.475,276.5,349.3,371.2,378,40,56.575,53.5,99.4,118.49999999999991,190,40,169.725,160.5,298.2,355.4999999999998,570.0,40,9.45,10.0,13.100000000000001,14.0,16,40,341.22542185,0.0,1573.7293877000006,1864.1724150999996,3346.361757999999,40,10.925,0.0,48.80000000000001,56.19999999999999,98,40,6793.707174689393,6840.824049920117,7939.834878878559,8299.236913758823,8362.727212664173,40,1407.625,1477.5,1822.0,1926.75,1990.0,40,210.075,198.0,339.6,388.7999999999997,615.0,40,26.9,26.0,32.0,32.0,32.0,40,2.743882075010333,2.6800813500303775,3.4173584899166602,3.5500956749427126,3.9354416000423953
development,stress,__pool_design__,__design_mixture__,coverage,40,40,0,0,8770.6297265,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,8770.6297265,8834.7464835,10116.2395275,10189.5324336,10646.543095,40,34215.52363550452,34206.90409369349,40094.86564393726,42212.820570500575,42399.31338608837,40,281.525,295.5,364.4,385.34999999999997,398,40,264.475,276.5,349.3,371.2,378,40,62.725,52.0,130.2,159.99999999999994,254,40,188.175,156.0,390.6,479.99999999999983,762.0,40,9.45,9.0,13.100000000000001,14.049999999999997,16,40,341.13561739999994,0.0,1573.8663612999999,1864.172415099999,3346.361758,40,10.925,0.0,48.80000000000001,56.19999999999999,98,40,6843.104727100906,6841.380818738697,8018.973128787452,8442.564114100114,8479.862677217674,40,1407.625,1477.5,1822.0,1926.75,1990.0,40,228.525,193.5,424.80000000000007,519.4499999999998,798.0,40,26.9,26.0,32.0,32.0,32.0,40,2.3380107850098284,2.316388899984304,2.6640339999692517,2.8408987300295845,3.291924800025299
development,stress,__pool_design__,__design_mixture__,current,40,40,0,0,10067.741967925,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10067.741967925,10528.4715285,11453.2395555,11557.49928795,11988.942026,40,39740.584843100674,41238.280011300085,45118.65265770176,45420.112319653665,49609.71012376686,40,320.45,350.0,417.90000000000003,443.9,479,40,298.175,324.0,396.90000000000003,422.9,454,40,50.65,41.0,97.4,118.34999999999992,174,40,151.95,123.0,292.2,355.0499999999998,522.0,40,9.2,10.0,12.100000000000001,13.049999999999997,14,40,432.426223025,0.0,1918.3698891000022,3526.6891614999986,3869.2973330000004,40,13.65,0.0,59.40000000000005,98.69999999999996,150,40,7948.1169686201365,8247.656002260017,9023.730531540352,9084.022463930733,9921.942024753373,40,1602.25,1750.0,2089.5,2219.5,2395.0,40,192.3,159.0,337.5,397.34999999999974,567.0,40,26.9,26.0,32.0,32.0,32.0,40,2.3223971024970522,2.2968807999859564,2.5298457400058396,2.6618227250291966,2.7732236000010744
development,stress,__pool_design__,__design_mixture__,local_cover,40,40,0,0,10029.327978675,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10029.327978675,10449.9486275,11251.7841107,11340.88873965,12119.820453,40,39581.51489818514,41079.599322740665,44668.30160684495,44879.16564483078,50039.102269776384,40,320.45,350.0,417.90000000000003,443.9,479,40,298.175,324.0,396.90000000000003,422.9,454,40,48.45,43.5,97.10000000000001,99.34999999999998,116,40,145.35,130.5,291.3,298.04999999999995,348.0,40,9.175,10.0,12.100000000000001,13.049999999999997,14,40,432.50891175,0.0,1919.2228698000038,3527.3254657999983,3870.265818,40,13.65,0.0,59.40000000000005,98.69999999999996,150,40,7916.302979637029,8215.919864548134,8933.66032136899,8975.833128966158,10007.820453955277,40,1602.25,1750.0,2089.5,2219.5,2395.0,40,185.7,171.0,336.6,342.75,396.0,40,26.9,26.0,32.0,32.0,32.0,40,2.6373378275136927,2.608202900039032,3.0042063899803906,3.136896274983883,3.40076400001999
development,stress,stress_design,__design_mixture__,combined_cover,40,40,0,0,8702.782174299999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,8702.782174299999,8810.7580285,9673.201422200002,10106.844624149999,10415.902688,40,33968.53587344696,34204.120249600586,39699.1743943928,41496.18456879412,41813.63606332087,40,281.525,295.5,364.4,385.34999999999997,398,40,264.475,276.5,349.3,371.2,378,40,56.575,53.5,99.4,118.49999999999991,190,40,169.725,160.5,298.2,355.4999999999998,570.0,40,9.45,10.0,13.100000000000001,14.0,16,40,341.22542185,0.0,1573.7293877000006,1864.1724150999996,3346.361757999999,40,10.925,0.0,48.80000000000001,56.19999999999999,98,40,6793.707174689393,6840.824049920117,7939.834878878559,8299.236913758823,8362.727212664173,40,1407.625,1477.5,1822.0,1926.75,1990.0,40,210.075,198.0,339.6,388.7999999999997,615.0,40,26.9,26.0,32.0,32.0,32.0,40,2.743882075010333,2.6800813500303775,3.4173584899166602,3.5500956749427126,3.9354416000423953
development,stress,stress_design,__design_mixture__,coverage,40,40,0,0,8770.6297265,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,8770.6297265,8834.7464835,10116.2395275,10189.5324336,10646.543095,40,34215.52363550452,34206.90409369349,40094.86564393726,42212.820570500575,42399.31338608837,40,281.525,295.5,364.4,385.34999999999997,398,40,264.475,276.5,349.3,371.2,378,40,62.725,52.0,130.2,159.99999999999994,254,40,188.175,156.0,390.6,479.99999999999983,762.0,40,9.45,9.0,13.100000000000001,14.049999999999997,16,40,341.13561739999994,0.0,1573.8663612999999,1864.172415099999,3346.361758,40,10.925,0.0,48.80000000000001,56.19999999999999,98,40,6843.104727100906,6841.380818738697,8018.973128787452,8442.564114100114,8479.862677217674,40,1407.625,1477.5,1822.0,1926.75,1990.0,40,228.525,193.5,424.80000000000007,519.4499999999998,798.0,40,26.9,26.0,32.0,32.0,32.0,40,2.3380107850098284,2.316388899984304,2.6640339999692517,2.8408987300295845,3.291924800025299
development,stress,stress_design,__design_mixture__,current,40,40,0,0,10067.741967925,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10067.741967925,10528.4715285,11453.2395555,11557.49928795,11988.942026,40,39740.584843100674,41238.280011300085,45118.65265770176,45420.112319653665,49609.71012376686,40,320.45,350.0,417.90000000000003,443.9,479,40,298.175,324.0,396.90000000000003,422.9,454,40,50.65,41.0,97.4,118.34999999999992,174,40,151.95,123.0,292.2,355.0499999999998,522.0,40,9.2,10.0,12.100000000000001,13.049999999999997,14,40,432.426223025,0.0,1918.3698891000022,3526.6891614999986,3869.2973330000004,40,13.65,0.0,59.40000000000005,98.69999999999996,150,40,7948.1169686201365,8247.656002260017,9023.730531540352,9084.022463930733,9921.942024753373,40,1602.25,1750.0,2089.5,2219.5,2395.0,40,192.3,159.0,337.5,397.34999999999974,567.0,40,26.9,26.0,32.0,32.0,32.0,40,2.3223971024970522,2.2968807999859564,2.5298457400058396,2.6618227250291966,2.7732236000010744
development,stress,stress_design,__design_mixture__,local_cover,40,40,0,0,10029.327978675,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,40,10029.327978675,10449.9486275,11251.7841107,11340.88873965,12119.820453,40,39581.51489818514,41079.599322740665,44668.30160684495,44879.16564483078,50039.102269776384,40,320.45,350.0,417.90000000000003,443.9,479,40,298.175,324.0,396.90000000000003,422.9,454,40,48.45,43.5,97.10000000000001,99.34999999999998,116,40,145.35,130.5,291.3,298.04999999999995,348.0,40,9.175,10.0,12.100000000000001,13.049999999999997,14,40,432.50891175,0.0,1919.2228698000038,3527.3254657999983,3870.265818,40,13.65,0.0,59.40000000000005,98.69999999999996,150,40,7916.302979637029,8215.919864548134,8933.66032136899,8975.833128966158,10007.820453955277,40,1602.25,1750.0,2089.5,2219.5,2395.0,40,185.7,171.0,336.6,342.75,396.0,40,26.9,26.0,32.0,32.0,32.0,40,2.6373378275136927,2.608202900039032,3.0042063899803906,3.136896274983883,3.40076400001999
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,combined_cover,1,1,0,0,9132.695774,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9132.695774,9132.695774,9132.695774,9132.695774,9132.695774,1,32798.478872616855,32798.478872616855,32798.478872616855,32798.478872616855,32798.478872616855,1,364.0,364,364,364,364,1,347.0,347,347,347,347,1,117.0,117,117,117,117,1,351.0,351.0,351.0,351.0,351.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6559.695774523371,6559.695774523371,6559.695774523371,6559.695774523371,6559.695774523371,1,1820.0,1820.0,1820.0,1820.0,1820.0,1,384.0,384.0,384.0,384.0,384.0,1,22.0,22.0,22.0,22.0,22.0,1,2.6349712000228465,2.6349712000228465,2.6349712000228465,2.6349712000228465,2.6349712000228465
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,coverage,1,1,0,0,9263.721204,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9263.721204,9263.721204,9263.721204,9263.721204,9263.721204,1,33258.60603810945,33258.60603810945,33258.60603810945,33258.60603810945,33258.60603810945,1,364.0,364,364,364,364,1,347.0,347,347,347,347,1,130.0,130,130,130,130,1,390.0,390.0,390.0,390.0,390.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6651.72120762189,6651.72120762189,6651.72120762189,6651.72120762189,6651.72120762189,1,1820.0,1820.0,1820.0,1820.0,1820.0,1,423.0,423.0,423.0,423.0,423.0,1,22.0,22.0,22.0,22.0,22.0,1,2.510655700112693,2.510655700112693,2.510655700112693,2.510655700112693,2.510655700112693
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,current,1,1,0,0,11142.72193,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11142.72193,11142.72193,11142.72193,11142.72193,11142.72193,1,42923.60964923654,42923.60964923654,42923.60964923654,42923.60964923654,42923.60964923654,1,407.0,407,407,407,407,1,384.0,384,384,384,384,1,28.0,28,28,28,28,1,84.0,84.0,84.0,84.0,84.0,1,9.0,9,9,9,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8584.721929847308,8584.721929847308,8584.721929847308,8584.721929847308,8584.721929847308,1,2035.0,2035.0,2035.0,2035.0,2035.0,1,117.0,117.0,117.0,117.0,117.0,1,22.0,22.0,22.0,22.0,22.0,1,2.036636400036514,2.036636400036514,2.036636400036514,2.036636400036514,2.036636400036514
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,local_cover,1,1,0,0,11118.825341,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11118.825341,11118.825341,11118.825341,11118.825341,11118.825341,1,42879.12669887591,42879.12669887591,42879.12669887591,42879.12669887591,42879.12669887591,1,407.0,407,407,407,407,1,384.0,384,384,384,384,1,23.0,23,23,23,23,1,69.0,69.0,69.0,69.0,69.0,1,9.0,9,9,9,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8575.825339775181,8575.825339775181,8575.825339775181,8575.825339775181,8575.825339775181,1,2035.0,2035.0,2035.0,2035.0,2035.0,1,102.0,102.0,102.0,102.0,102.0,1,22.0,22.0,22.0,22.0,22.0,1,2.1913739000447094,2.1913739000447094,2.1913739000447094,2.1913739000447094,2.1913739000447094
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,combined_cover,1,1,0,0,8834.079959,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8834.079959,8834.079959,8834.079959,8834.079959,8834.079959,1,33695.399784029876,33695.399784029876,33695.399784029876,33695.399784029876,33695.399784029876,1,293.0,293,293,293,293,1,271.0,271,271,271,271,1,103.0,103,103,103,103,1,309.0,309.0,309.0,309.0,309.0,1,3.0,3,3,3,3,1,1557.6654020000005,1557.6654020000005,1557.6654020000005,1557.6654020000005,1557.6654020000005,1,60.0,60,60,60,60,1,6739.079956805976,6739.079956805976,6739.079956805976,6739.079956805976,6739.079956805976,1,1465.0,1465.0,1465.0,1465.0,1465.0,1,339.0,339.0,339.0,339.0,339.0,1,20.0,20.0,20.0,20.0,20.0,1,2.571098600048572,2.571098600048572,2.571098600048572,2.571098600048572,2.571098600048572
development,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,coverage,1,1,0,0,8310.094296,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8310.094296,8310.094296,8310.094296,8310.094296,8310.094296,1,32230.47146523167,32230.47146523167,32230.47146523167,32230.47146523167,32230.47146523167,1,293.0,293,293,293,293,1,271.0,271,271,271,271,1,26.0,26,26,26,26,1,78.0,78.0,78.0,78.0,78.0,1,3.0,3,3,3,3,1,1557.6654019999996,1557.6654019999996,1557.6654019999996,1557.6654019999996,1557.6654019999996,1,60.0,60,60,60,60,1,6446.094293046333,6446.094293046333,6446.094293046333,6446.094293046333,6446.094293046333,1,1465.0,1465.0,1465.0,1465.0,1465.0,1,108.0,108.0,108.0,108.0,108.0,1,20.0,20.0,20.0,20.0,20.0,1,1.8968069000402465,1.8968069000402465,1.8968069000402465,1.8968069000402465,1.8968069000402465
