case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-confirmation-round-stress-p4-0073-2c52369fbf212f65,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2714.5722080000005,-2714.5722080000005,24.98275874044713,10865.782423,8151.210215,-11492.861038636165,-61,-19,-57.0,-2,-2298.572207727233,-305.0,-54.0,-57.0,0.0,967.5673299999999
p4-refinement-confirmation-round-stress-p4-0074-9349a894cde8a45b,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2466.8009629999997,-2466.8009629999997,22.594545278411186,10917.683594,8450.882631,-10189.004817211498,-58,-29,-87.0,-3,-2037.8009634422997,-290.0,-52.0,-87.0,0.0,1392.7741150000002
p4-refinement-confirmation-round-stress-p4-0074-9349a894cde8a45b,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2532.3272579999993,-2532.3272579999993,23.1947302392211,10917.683594,8385.356336,-10186.636293402153,-58,-51,-153.0,-3,-2037.3272586804305,-290.0,-52.0,-153.0,0.0,1392.774115000001
p4-refinement-confirmation-round-stress-p4-0075-407cfeb0adc53627,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2292.458946999999,-2292.458946999999,20.49645245943073,11184.662085,8892.203138,-10357.294729885856,-37,-3,-9.0,2,-2071.4589459771714,-185.0,-27.0,-9.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0075-407cfeb0adc53627,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2202.428215,-2202.428215,19.691504296349958,11184.662085,8982.23387,-10057.141092823149,-37,7,21.0,2,-2011.4282185646298,-185.0,-27.0,21.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0076-054600ee995711c8,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2985.8958459999994,-2985.8958459999994,26.001166123488552,11483.699738,8497.803892,-11444.479259038744,-11,-212,-636.0,0,-2288.8958518077498,-55.0,-6.0,-636.0,0.0,-3735.026821999999
p4-refinement-confirmation-round-stress-p4-0076-054600ee995711c8,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2981.3861559999987,-2981.3861559999987,25.961895765477724,11483.699738,8502.313582,-11451.930813757841,-11,-210,-630.0,1,-2290.386162751569,-55.0,-6.0,-630.0,0.0,-3735.026821999999
p4-refinement-confirmation-round-stress-p4-0077-69dc63d7325742c5,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1648.2173600000006,-1648.2173600000006,16.600486572601177,9928.729214,8280.511854,-5821.086799201796,-54,-55,-165.0,0,-1164.2173598403597,-270.0,-49.0,-165.0,0.0,-1638.7762260000009
p4-refinement-confirmation-round-stress-p4-0077-69dc63d7325742c5,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1613.226216000001,-1613.226216000001,16.248063384841558,9928.729214,8315.502998,-5706.131082124564,-54,-51,-153.0,0,-1141.2262164249132,-270.0,-49.0,-153.0,0.0,-1640.1379320000005
p4-refinement-confirmation-round-stress-p4-0078-24c57b36c2e79376,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1501.5416260000002,-1501.5416260000002,15.032854119730224,9988.400167,8486.858541,-4812.708140494473,-81,-20,-60.0,0,-962.5416280988948,-405.0,-74.0,-60.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0078-24c57b36c2e79376,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-990.116736,-990.116736,9.912665886887268,9988.400167,8998.283431,-3155.5836811048466,-81,40,120.0,0,-631.116736220969,-405.0,-74.0,120.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0079-9f5f17e5a62dff1b,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1965.921926000001,-1965.921926000001,17.37962026133959,11311.650637,9345.728711,-7274.60963949022,-54,-64,-192.0,2,-1454.9219278980445,-270.0,-49.0,-192.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0079-9f5f17e5a62dff1b,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1936.5267800000001,-1936.5267800000001,17.119754155646312,11311.650637,9375.123857,-7202.633899751629,-54,-59,-177.0,2,-1440.5267799503263,-270.0,-49.0,-177.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0080-2f0b332e44301d43,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1671.1006509999988,-1671.1006509999988,16.330440508539787,10233.040867,8561.940216,-6880.503259053119,-47,-7,-21.0,3,-1376.1006518106242,-235.0,-39.0,-21.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0080-2f0b332e44301d43,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1223.8905730000006,-1223.8905730000006,11.960184552246455,10233.040867,9009.150294,-5424.4528821351705,-47,45,135.0,3,-1084.8905764270348,-235.0,-39.0,135.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0081-71ceb4cf33633c62,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-922.4178799999991,-922.4178799999991,9.465345992759431,9745.210378,8822.792498,-2757.0894265119787,-47,-31,-93.0,1,-551.417885302395,-235.0,-43.0,-93.0,0.0,-1223.981819999999
p4-refinement-confirmation-round-stress-p4-0081-71ceb4cf33633c62,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-891.8350719999999,-891.8350719999999,9.151522003191792,9745.210378,8853.375306,-2679.175384969574,-47,-26,-78.0,1,-535.8350769939143,-235.0,-43.0,-78.0,0.0,-1223.981819999999
p4-refinement-confirmation-round-stress-p4-0082-a6f535078954097f,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-741.6289120000001,-741.6289120000001,7.303373896855825,10154.606932,9412.97802,-4228.144559248933,-31,95,285.0,0,-845.6289118497871,-155.0,-26.0,285.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0082-a6f535078954097f,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1341.4179640000002,-1341.4179640000002,13.209944737228753,10154.606932,8813.188968,-6312.089815977983,-31,34,102.0,-1,-1262.4179631955976,-155.0,-26.0,102.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0083-46ff366f450a9a3b,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1121.5560870000008,-1121.5560870000008,11.49584284335238,9756.188409,8634.632322,-3747.7804356925117,-26,-74,-222.0,-2,-749.5560871385023,-130.0,-20.0,-222.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0083-46ff366f450a9a3b,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1010.9312740000005,-1010.9312740000005,10.361949068833328,9756.188409,8745.257135,-3359.656379507229,-26,-63,-189.0,-2,-671.9312759014456,-130.0,-20.0,-189.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0084-71c284784a3f073d,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1941.8179849999997,-1941.8179849999997,18.19701750035777,10671.078296,8729.260311,-8069.089928276502,-68,24,72.0,-1,-1613.8179856553006,-340.0,-60.0,72.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0084-71c284784a3f073d,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1640.1798450000006,-1640.1798450000006,15.370329028649463,10671.078296,9030.898451,-7025.899220804662,-68,55,165.0,-1,-1405.1798441609326,-340.0,-60.0,165.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0085-362e36a621034840,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-3488.7700920000007,-3488.7700920000007,28.852602888450356,12091.699683,8602.929591,-15368.850469546578,-44,-54,-162.0,3,-3073.7700939093165,-220.0,-33.0,-162.0,0.0,827.3607410000004
p4-refinement-confirmation-round-stress-p4-0085-362e36a621034840,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-3429.527478,-3429.527478,28.362658417837253,12091.699683,8662.172205,-15207.637392968143,-44,-45,-135.0,3,-3041.527478593629,-220.0,-33.0,-135.0,0.0,829.2425760000006
p4-refinement-confirmation-round-stress-p4-0086-f1fe11620817caf9,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1275.5451229999999,-1275.5451229999999,13.885186201651619,9186.373913,7910.82879,-5282.725599812235,-50,25,75.0,2,-1056.5451199624476,-250.0,-44.0,75.0,0.0,1780.122915
p4-refinement-confirmation-round-stress-p4-0086-f1fe11620817caf9,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-971.2680519999994,-971.2680519999994,10.572920950077155,9186.373913,8215.105861,-4316.340257909724,-50,62,186.0,2,-863.2680515819447,-250.0,-44.0,186.0,0.0,1780.1845780000003
p4-refinement-confirmation-round-stress-p4-0087-54db92011b20f4be,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1341.9221560000005,-1341.9221560000005,12.556683344897575,10686.915638,9344.993482,-4789.610786116231,-50,-30,-90.0,0,-957.9221572232454,-250.0,-44.0,-90.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0087-54db92011b20f4be,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1226.7103079999997,-1226.7103079999997,11.478618804083421,10686.915638,9460.20533,-4438.551559509484,-50,-15,-45.0,0,-887.7103119018966,-250.0,-44.0,-45.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0088-cb489401ceeec5e7,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1185.573934,-1185.573934,12.406517585548471,9556.057337,8370.483403,-4482.869678290212,-48,-2,-6.0,1,-896.5739356580425,-240.0,-43.0,-6.0,0.0,-3752.5282500000003
p4-refinement-confirmation-round-stress-p4-0088-cb489401ceeec5e7,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1135.8681589999997,-1135.8681589999997,11.886368184523583,9556.057337,8420.189178,-4339.340809644978,-48,5,15.0,1,-867.8681619289964,-240.0,-43.0,15.0,0.0,-3752.5282500000003
p4-refinement-confirmation-round-stress-p4-0089-89fa3db281208a71,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1142.245903,-1142.245903,12.389112199814313,9219.7559,8077.509997,-5541.229524849063,-2,-10,-30.0,-1,-1108.2459049698127,-10.0,6.0,-30.0,0.0,-1974.5038729999997
p4-refinement-confirmation-round-stress-p4-0089-89fa3db281208a71,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1090.85138,-1090.85138,11.831673114035482,9219.7559,8128.90452,-5389.256899747321,-2,-3,-9.0,-1,-1077.851379949465,-10.0,6.0,-9.0,0.0,-1974.4761079999998
p4-refinement-confirmation-round-stress-p4-0090-3b34e7c29f00ca6d,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1584.5702029999993,-1584.5702029999993,14.828556642194945,10685.93688,9101.366677,-5507.850997065427,-81,-1,-3.0,2,-1101.570199413085,-405.0,-75.0,-3.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0090-3b34e7c29f00ca6d,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-550.0483100000001,-550.0483100000001,5.147403696810907,10685.93688,10135.88857,-2195.2415319801803,-81,123,369.0,2,-439.0483063960355,-405.0,-75.0,369.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0091-fe659c08bc388ac4,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1341.6770319999996,-1341.6770319999996,13.02629364664889,10299.76038,8958.083348,-6233.385175320065,-38,43,129.0,2,-1246.6770350640136,-190.0,-34.0,129.0,0.0,-1205.213061999999
p4-refinement-confirmation-round-stress-p4-0091-fe659c08bc388ac4,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1314.451379,-1314.451379,12.76196076903296,10299.76038,8985.309001,-6187.256914093108,-38,49,147.0,2,-1237.4513828186218,-190.0,-34.0,147.0,0.0,-1205.213061999999
p4-refinement-confirmation-round-stress-p4-0092-681f7e5a2421ee52,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1797.304126000001,-1797.304126000001,18.175313140361265,9888.710649,8091.406523,-7306.520620491319,-56,-2,-6.0,-1,-1461.3041240982639,-280.0,-50.0,-6.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0092-681f7e5a2421ee52,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1801.9420810000001,-1801.9420810000001,18.222214654265592,9888.710649,8086.768568,-7329.710401808043,-56,-2,-6.0,-1,-1465.9420803616085,-280.0,-50.0,-6.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0093-b227e14f35576065,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2529.6888469999994,-2529.6888469999994,22.773261195596383,11108.15366,8578.464813,-10763.444241062207,-49,-31,-93.0,0,-2152.6888482124405,-245.0,-39.0,-93.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0093-b227e14f35576065,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2486.043742,-2486.043742,22.380350669365875,11108.15366,8622.109918,-10605.218715012059,-49,-27,-81.0,0,-2121.0437430024112,-245.0,-39.0,-81.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0094-9c8cf8e02f82cfdf,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1931.7152430000006,-1931.7152430000006,20.64208817914547,9358.138703,7426.42346,-7738.576214090783,-62,-5,-15.0,-1,-1547.715242818157,-310.0,-59.0,-15.0,0.0,261.8092389999997
p4-refinement-confirmation-round-stress-p4-0094-9c8cf8e02f82cfdf,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1788.986546,-1788.986546,19.116905645205843,9358.138703,7569.152157,-7294.932734102858,-62,13,39.0,-1,-1458.9865468205717,-310.0,-59.0,39.0,0.0,261.80923900000016
p4-refinement-confirmation-round-stress-p4-0095-c088a94febaf762b,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1140.837528000001,-1140.837528000001,12.225242269838475,9331.819385,8190.981857,-4369.187657190698,-47,3,9.0,0,-873.8375314381392,-235.0,-41.0,9.0,0.0,-1690.078499000001
p4-refinement-confirmation-round-stress-p4-0095-c088a94febaf762b,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1088.7699310000007,-1088.7699310000007,11.667284653516692,9331.819385,8243.049454,-4183.8496588501,-47,8,24.0,0,-836.7699317700199,-235.0,-41.0,24.0,0.0,-1691.4050310000002
p4-refinement-confirmation-round-stress-p4-0096-32a37f512818cb51,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1417.3763749999998,-1417.3763749999998,13.207652226286813,10731.478621,9314.102246,-5906.881871689897,-70,59,177.0,1,-1181.3763743379795,-350.0,-63.0,177.0,0.0,-649.705700999999
p4-refinement-confirmation-round-stress-p4-0096-32a37f512818cb51,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1864.8476609999998,-1864.8476609999998,17.37735988543791,10731.478621,8866.63096,-7364.238295019917,-70,7,21.0,1,-1472.8476590039836,-350.0,-63.0,21.0,0.0,-651.2835809999997
p4-refinement-confirmation-round-stress-p4-0097-0cb78fcda1798671,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2565.124147999999,-2565.124147999999,19.923007350678102,12875.185472,10310.061324,-13080.620768463887,-19,53,159.0,3,-2616.1241536927764,-95.0,-13.0,159.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0097-0cb78fcda1798671,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2931.6300109999993,-2931.6300109999993,22.769613823237666,12875.185472,9943.555461,-14298.150079474755,-19,12,36.0,3,-2859.6300158949507,-95.0,-13.0,36.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0098-87c3eeaca5ba0db2,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1619.3389499999994,-1619.3389499999994,16.633917607917702,9735.162745,8115.823795,-6421.6947471602,-74,34,102.0,0,-1284.33894943204,-370.0,-67.0,102.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0098-87c3eeaca5ba0db2,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1375.7420679999996,-1375.7420679999996,14.131680219794822,9735.162745,8359.420677,-5638.710342589162,-74,63,189.0,0,-1127.7420685178322,-370.0,-67.0,189.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0099-a4564358ff51b01b,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2204.63788,-2204.63788,20.061423872324934,10989.438706,8784.800826,-10013.189402802196,-52,34,102.0,-1,-2002.63788056044,-260.0,-44.0,102.0,0.0,656.5648890000002
p4-refinement-confirmation-round-stress-p4-0099-a4564358ff51b01b,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1777.7431340000003,-1777.7431340000003,16.17683288073112,10989.438706,9211.695572,-8433.715666910073,-52,71,213.0,-1,-1686.743133382015,-260.0,-44.0,213.0,0.0,660.6390630000005
p4-refinement-confirmation-round-stress-p4-0100-4143f26bb8d17ce1,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-882.1879310000004,-882.1879310000004,17.91886020050731,4923.236864,4041.048933,-3865.939658293257,-20,2,6.0,4,-773.1879316586515,-100.0,-15.0,6.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0100-4143f26bb8d17ce1,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-859.8781120000003,-859.8781120000003,17.46570672411995,4923.236864,4063.358752,-3814.3905644428996,-20,6,18.0,4,-762.8781128885803,-100.0,-15.0,18.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0101-4b070bafbc085709,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-752.4158959999986,-752.4158959999986,8.169653469844183,9209.887528,8457.471632,-3777.0794730506823,-19,38,114.0,0,-755.4158946101361,-95.0,-16.0,114.0,0.0,684.243244000002
p4-refinement-confirmation-round-stress-p4-0101-4b070bafbc085709,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-346.3983410000001,-346.3983410000001,3.761157125392423,9209.887528,8863.489187,-2301.991704457221,-19,75,225.0,1,-460.3983408914437,-95.0,-16.0,225.0,0.0,682.8874500000002
p4-refinement-confirmation-round-stress-p4-0102-41a96a021b63e401,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1922.8482239999994,-1922.8482239999994,16.892055447216418,11383.151269,9460.303045,-8764.241125110348,-36,13,39.0,-2,-1752.8482250220704,-180.0,-29.0,39.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0102-41a96a021b63e401,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1914.7259969999996,-1914.7259969999996,16.82070238506289,11383.151269,9468.425272,-8723.62998387005,-36,13,39.0,-2,-1744.725996774011,-180.0,-29.0,39.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0103-259a867ad5739711,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2078.8535630000006,-2078.8535630000006,17.953945597754295,11578.811753,9499.95819,-9064.267823422531,-47,3,9.0,-1,-1812.8535646845066,-235.0,-40.0,9.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0103-259a867ad5739711,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2092.309851,-2092.309851,18.070160355253165,11578.811753,9486.501902,-9146.549264495385,-47,4,12.0,-1,-1829.3098528990777,-235.0,-40.0,12.0,0.0,0.0
p4-refinement-confirmation-round-stress-p4-0104-7c1e90fdbfb395ca,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1435.4815690000005,-1435.4815690000005,16.276806128053565,8819.184536,7383.702967,-5997.407843756511,-42,3,9.0,1,-1199.4815687513028,-210.0,-35.0,9.0,0.0,1821.0293739999997
p4-refinement-confirmation-round-stress-p4-0104-7c1e90fdbfb395ca,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1416.6842320000005,-1416.6842320000005,16.06366468710436,8819.184536,7402.500304,-5918.42116217261,-42,4,12.0,1,-1183.6842324345225,-210.0,-35.0,12.0,0.0,1821.0293739999997
p4-refinement-confirmation-round-stress-p4-0105-308aafa5bb2fa5a5,4,stress,stress_design,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1805.1063159999994,-1805.1063159999994,16.43518521169878,10983.182074,9178.075758,-6195.531579496048,-75,-41,-123.0,0,-1239.1063158992092,-375.0,-68.0,-123.0,0.0,-1435.2918640000007
p4-refinement-confirmation-round-stress-p4-0105-308aafa5bb2fa5a5,4,stress,stress_design,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1803.3572540000005,-1803.3572540000005,16.419260300427943,10983.182074,9179.82482,-6141.78626808097,-75,-44,-132.0,0,-1228.3572536161937,-375.0,-68.0,-132.0,0.0,-1435.2918640000007
p4-refinement-confirmation-round-stress-p4-0106-645951edf91f45a0,4,stress,stress_design,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-386.25072799999907,-386.25072799999907,4.096002914155554,9429.942705,9043.691977,-2581.25362848262,-32,106,318.0,1,-516.2507256965237,-160.0,-28.0,318.0,0.0,-3331.837409999999
p4-refinement-confirmation-round-stress-p4-0106-645951edf91f45a0,4,stress,stress_design,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-109.43602499999906,-109.43602499999906,1.1605163299875962,9429.942705,9320.50668,-1662.1801145706995,-32,137,411.0,1,-332.43602291413936,-160.0,-28.0,411.0,0.0,-3331.837409999999
p4-refinement-confirmation-round-stress-p4-0107-7bcf6c8440e7d5ca,4,stress,stress_design,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1566.6148699999994,-1566.6148699999994,15.491271330377186,10112.887681,8546.272811,-6748.074349540111,-48,22,66.0,0,-1349.6148699080222,-240.0,-43.0,66.0,0.0,1717.3578030000008
p4-refinement-confirmation-round-stress-p4-0107-7bcf6c8440e7d5ca,4,stress,stress_design,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-976.7938150000009,-976.7938150000009,9.658901055879342,10112.887681,9136.093866,-4728.969073402004,-48,84,252.0,0,-945.7938146804008,-240.0,-43.0,252.0,0.0,1718.6840299999994
