partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,coverage,12,12,0,0,9225.431741583334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9225.431741583334,9109.7833265,10344.882478700001,10432.74710465,10495.196677,12,37127.99203925886,37338.785988298914,41418.098758051245,42191.735519950584,42855.9833844253,12,252.16666666666666,247.0,289.70000000000005,315.8499999999999,345,12,234.83333333333334,231.0,270.7,297.75,328,12,80.0,63.5,160.0,173.35,186,12,240.0,190.5,480.00000000000006,520.05,558.0,12,10.916666666666666,12.0,12.0,12.0,12,12,661.6055047499999,572.6804699999998,1399.8997263000003,1567.0382822499998,1767.804169,12,21.25,16.5,54.400000000000006,57.8,60,12,7425.598407851772,7467.757197659783,8283.619751610247,8438.347103990116,8571.19667688506,12,1260.8333333333333,1235.0,1448.5,1579.2499999999998,1725.0,12,278.5,225.0,518.7,557.6999999999999,594.0,12,25.666666666666668,26.0,29.8,30.9,32.0,12,3.5476563499930003,3.5951917999773286,4.0139641599496825,4.161251194978831,4.299615300027654
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,current,12,12,0,0,11115.183175416665,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,11115.183175416665,10831.799145500001,12323.461059,12512.970623149999,12713.229224,12,44827.58254450001,44106.96895375203,50566.805293420635,51289.10311739133,51666.14612406228,12,303.9166666666667,292.5,387.70000000000005,393.9,395,12,279.6666666666667,268.0,361.90000000000003,368.79999999999995,371,12,95.41666666666667,68.0,194.70000000000002,208.29999999999998,216,12,286.25,204.0,584.1,624.9,648.0,12,11.333333333333334,11.0,13.0,13.45,14,12,1626.4014555,1336.3521354999993,3412.8331680999995,3432.07220135,3441.7641160000003,12,47.666666666666664,42.5,97.2,104.29999999999998,112,12,8965.516508900002,8821.393790750406,10113.361058684128,10257.820623478266,10333.229224812456,12,1519.5833333333333,1462.5,1938.5,1969.5,1975.0,12,324.75,247.5,623.4000000000001,662.55,684.0,12,25.666666666666668,26.0,29.8,30.9,32.0,12,3.7724585083293882,3.7134663999895565,4.3721259600133635,4.597669759992277,4.854141799965873
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,combined_cover,11,11,0,0,9222.171133363636,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,9222.171133363636,9242.805016,10103.20421,10133.7026355,10164.201061,11,37622.219304508966,38496.58127227859,39516.76724548975,40076.38626969248,40636.0052938952,11,230.54545454545453,215,284,304.0,324,11,213.27272727272728,198,265,285.5,306,11,87.54545454545455,89,132,152.0,172,11,262.6363636363636,267.0,396.0,456.0,516.0,11,12.090909090909092,12,15,15.5,16,11,553.1176594545454,0.0,1554.9502060000004,1657.2812330000006,1759.6122600000008,11,17.818181818181817,0,60,65.0,70,11,7524.443860901793,7699.316254455718,7903.353449097949,8015.277253938495,8127.20105877904,11,1152.7272727272727,1075.0,1420.0,1520.0,1620.0,11,304.09090909090907,312.0,438.0,495.0,552.0,11,27.636363636363637,28.0,32.0,32.0,32.0,11,4.3626181454482404,4.297061700024642,4.865131799946539,5.200447299983352,5.535762800020166
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,coverage,11,11,0,0,9441.148169181817,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,9441.148169181817,9392.55929,10287.869435,10522.1480305,10756.426626,11,38440.286298631756,39545.028886737986,41354.34717499517,41360.740154666986,41367.13313433881,11,230.54545454545453,215,284,304.0,324,11,213.27272727272728,198,265,285.5,306,11,106.0,79,191,218.5,246,11,318.0,237.0,573.0,655.5,738.0,11,12.090909090909092,12,15,15.5,16,11,553.9889802727273,0.0,1559.1973759999992,1660.6069539999999,1762.0165320000006,11,17.818181818181817,0,60,65.0,70,11,7688.05725972635,7909.005777347597,8270.869434999035,8272.148030933398,8273.426626867762,11,1152.7272727272727,1075.0,1420.0,1520.0,1620.0,11,359.45454545454544,285.0,615.0,694.5,774.0,11,27.636363636363637,28.0,32.0,32.0,32.0,11,3.605997300018895,3.4835158999776468,4.151444099959917,4.318513000034727,4.485581900109537
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,current,11,11,0,0,10765.680315454545,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,10765.680315454545,10829.120619,12211.953198,12247.0255205,12282.097843,11,43906.58339706033,42125.60310230382,50799.765988330764,50907.62760753604,51015.4892267413,11,277.72727272727275,260,342,353.5,365,11,255.0,238,317,328.5,340,11,90.54545454545455,63,181,185.5,190,11,271.6363636363636,189.0,543.0,556.5,570.0,11,11.090909090909092,12,14,14.5,15,11,992.5891619999999,0.0,3493.963312,3650.075977,3806.188642,11,31.0,0,90,120.0,150,11,8781.316679412064,8425.120620460764,10159.953197666153,10181.525521507207,10203.09784534826,11,1388.6363636363637,1300.0,1710.0,1767.5,1825.0,11,313.09090909090907,222.0,591.0,603.0,615.0,11,27.636363636363637,28.0,32.0,32.0,32.0,11,3.81237529093315,3.642059399979189,4.22653069999069,4.497985849971883,4.769440999953076
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,combined_cover,12,12,0,0,9483.906446916668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9483.906446916668,9304.032607000001,10647.4032618,10742.59566035,10798.236797,12,38076.61557224704,37527.66961411,43116.351232124645,44053.22831094527,45071.183987525685,12,253.41666666666666,243.0,323.3,324.9,326,12,236.08333333333334,225.5,306.0,307.0,307,12,100.0,80.5,173.7,189.75,209,12,300.0,241.5,521.1,569.25,627.0,12,11.333333333333334,11.0,13.9,14.0,14,12,326.28727824999993,0.0,1318.0330225999996,1366.7085555499998,1406.7428570000002,12,10.166666666666666,0.0,40.8,45.599999999999994,50,12,7615.323114449408,7505.533922821998,8623.270246424927,8810.645662189052,9014.236797505137,12,1267.0833333333333,1215.0,1616.5,1624.5,1630.0,12,339.25,277.5,569.1,615.8999999999999,672.0,12,26.166666666666668,26.0,31.8,32.0,32.0,12,4.411547724991881,4.256127549975645,5.25292403997155,5.310831520007923,5.353923800052144
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,coverage,12,12,0,0,9744.073752333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9744.073752333334,9404.045775999999,11066.0115553,11507.75871445,11946.876702,12,39053.702093114596,38567.72888211962,43413.75997352461,45295.40140831989,47564.38351088774,12,253.41666666666666,243.0,323.3,324.9,326,12,236.08333333333334,225.5,306.0,307.0,307,12,121.58333333333333,88.0,261.0,299.69999999999993,336,12,364.75,264.0,783.0000000000001,899.0999999999999,1008.0,12,11.333333333333334,11.0,13.9,14.0,14,12,326.172855,0.0,1316.7972515000006,1365.9533621,1406.7428569999993,12,10.166666666666666,0.0,40.8,45.599999999999994,50,12,7810.740418622919,7713.545776423924,8682.751994704922,9059.080281663977,9512.876702177547,12,1267.0833333333333,1215.0,1616.5,1624.5,1630.0,12,404.0,303.0,817.5000000000001,937.4999999999998,1053.0,12,26.166666666666668,26.0,31.8,32.0,32.0,12,3.7624044916495527,3.7698326999670826,4.320161019929219,4.340162964956835,4.357279899995774
confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,current,12,12,0,0,11302.550847749999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,11302.550847749999,11174.584008,12661.915383700001,13050.30007755,13458.459543,12,45821.08757078077,44127.92004125116,52633.07692467412,54332.25039235383,56227.297715434914,12,291.0833333333333,288.0,356.70000000000005,364.4,371,12,268.25,266.0,332.20000000000005,339.85,347,12,116.41666666666667,87.5,224.40000000000003,248.54999999999995,270,12,349.25,262.5,673.2,745.6499999999999,810.0,12,11.25,12.0,13.8,14.45,15,12,810.4011783333332,0.0,2851.9723971000003,3286.339807049999,3685.7272949999997,12,27.25,0.0,87.50000000000001,113.04999999999997,140,12,9164.217514156155,8825.584008250229,10526.615384934825,10866.450078470767,11245.459543086983,12,1455.4166666666667,1440.0,1783.5,1822.0,1855.0,12,388.5,294.0,718.2,792.0,858.0,12,26.166666666666668,26.0,31.8,32.0,32.0,12,3.8658089916668055,3.909565099980682,4.322891169984359,4.478082915005507,4.6660403000423685
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,combined_cover,12,12,0,0,8587.016998833333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,8587.016998833333,8472.793743999999,9499.978015,9590.428030899999,9679.597926,12,32761.334994213114,32134.60122441651,36308.67690739453,36857.837357084936,37462.98963845613,12,304.0,318.5,338.0,347.0,358,12,287.4166666666667,302.0,320.9,330.0,341,12,53.416666666666664,36.0,93.80000000000001,108.84999999999997,127,12,160.25,108.0,281.4,326.54999999999995,381.0,12,9.833333333333334,10.0,12.0,12.45,13,12,361.30480424999996,181.72251099999994,1103.0087295999997,1205.9114056499998,1281.6831110000003,12,12.0,6.0,29.700000000000003,36.749999999999986,45,12,6552.266998842623,6426.920244883302,7261.735381478908,7371.567471416986,7492.597927691226,12,1520.0,1592.5,1690.0,1735.0,1790.0,12,200.5,153.0,323.40000000000003,368.54999999999995,423.0,12,26.833333333333332,28.0,31.8,32.0,32.0,12,4.282576400010536,4.4734378000721335,4.7787834300310355,4.7971259500016465,4.802098499960266
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,coverage,12,12,0,0,8579.300523833334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,8579.300523833334,8466.070225,9182.923714100001,9257.26857225,9346.994134,12,32740.669287008594,32329.667580666905,35721.79716401641,36083.93439965486,36384.970680736325,12,304.0,318.5,338.0,347.0,358,12,287.3333333333333,301.5,320.9,330.0,341,12,52.25,51.0,99.60000000000002,104.9,106,12,156.75,153.0,298.80000000000007,314.7,318.0,12,9.583333333333334,9.5,11.9,12.45,13,12,361.04407783333346,182.6258399999997,1102.658356600001,1205.9114056500007,1281.6831110000003,12,12.0,6.0,29.700000000000003,36.749999999999986,45,12,6548.133857401718,6465.93351613338,7144.359432803282,7216.786879930973,7276.994136147265,12,1520.0,1592.5,1690.0,1735.0,1790.0,12,197.0,198.0,337.20000000000005,355.04999999999995,360.0,12,26.833333333333332,28.0,31.8,32.0,32.0,12,3.839994641680581,3.9122011000290513,4.30262743998319,4.333811345032882,4.334298700094223
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,current,12,12,0,0,10442.786374166668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10442.786374166668,10502.9409925,10868.245016699999,11630.637579749999,12543.381981,12,40711.84854347352,41290.479270810334,43832.217685769334,46378.68790900636,49341.90991503601,12,343.8333333333333,352.5,386.9,388.35,390,12,321.1666666666667,330.0,365.70000000000005,366.9,368,12,64.33333333333333,52.0,97.7,139.04999999999995,188,12,193.0,156.0,293.1,417.14999999999986,564.0,12,9.25,9.0,11.0,11.0,11,12,769.5683012500002,0.0,2781.1535239,3005.5038759,3169.7210840000007,12,24.916666666666668,0.0,71.3,92.24999999999997,117,12,8142.369708694704,8258.095854162068,8766.443537153866,9275.73758180127,9868.381983007203,12,1719.1666666666667,1762.5,1934.5,1941.75,1950.0,12,233.25,196.5,340.5,462.4499999999998,606.0,12,26.833333333333332,28.0,31.8,32.0,32.0,12,3.938400483331255,3.873727250029333,4.602223600004799,4.713753010018263,4.799356000032276
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,combined_cover,12,12,0,0,9000.243990166668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9000.243990166668,9134.7051885,9589.2495035,10000.991154849999,10488.648596,12,35124.969953498476,35455.406627201926,37756.875587412724,38927.70577028929,40318.242972234846,12,283.5,291.5,320.3,332.79999999999995,346,12,267.4166666666667,275.0,305.1,316.9,329,12,73.16666666666667,58.0,123.10000000000001,162.79999999999995,209,12,219.5,174.0,369.3,488.39999999999986,627.0,12,11.083333333333334,11.0,13.0,13.45,14,12,248.63686399999992,0.0,921.6729198999992,980.2199982499994,1016.079264,12,7.666666666666667,0.0,24.6,28.149999999999995,32,12,7024.993990699695,7091.081325440384,7551.375117482544,7785.541154057859,8063.64859444697,12,1417.5,1457.5,1601.5000000000002,1664.0,1730.0,12,262.0,222.0,414.30000000000007,532.0499999999997,669.0,12,28.333333333333332,29.0,31.8,32.0,32.0,12,4.579526858346071,4.474788149993401,5.5479617800330745,5.690089305012952,5.808018599986099
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,coverage,12,12,0,0,9189.999708416666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9189.999708416666,9236.8227815,9979.111928399998,10045.690818399999,10124.283394,12,35864.165213209744,35851.64063875075,38965.024698019675,39556.617567618465,40251.41696871933,12,283.5,291.5,320.3,332.79999999999995,346,12,267.3333333333333,275.0,304.2,316.34999999999997,329,12,87.16666666666667,77.5,140.9,142.35,144,12,261.5,232.5,422.7,427.04999999999995,432.0,12,11.166666666666666,11.0,13.9,14.0,14,12,248.7104324999998,0.0,922.6863108999993,982.1431911499994,1018.5605759999999,12,7.666666666666667,0.0,24.6,28.149999999999995,32,12,7172.833042641949,7170.32812775015,7793.004939603936,7911.323513523694,8050.283393743865,12,1417.5,1457.5,1601.5000000000002,1664.0,1730.0,12,304.0,279.0,468.0,470.7,474.0,12,28.333333333333332,29.0,31.8,32.0,32.0,12,3.876714408339467,3.9621164999553002,4.297116409929004,4.443690569978207,4.605131300049834
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,current,12,12,0,0,10783.748090166666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10783.748090166666,10661.108588,11905.5203176,12520.122707949999,13136.370962,12,42728.32378706141,41325.72640246924,47243.25677836697,49365.113555012256,51626.854831469034,12,327.0,317.0,389.09999999999997,398.54999999999995,409,12,304.0,295.0,366.1,375.54999999999995,386,12,76.08333333333333,50.0,178.60000000000002,218.34999999999997,253,12,228.25,150.0,535.8000000000002,655.0499999999998,759.0,12,9.916666666666666,10.0,11.0,11.45,12,12,422.02566516666656,0.0,1659.6051074999993,2463.339159399998,3220.302307,12,13.333333333333334,0.0,50.40000000000002,77.59999999999997,104,12,8545.664757412282,8265.145280493849,9448.651355673393,9873.022711002452,10325.370966293807,12,1635.0,1585.0,1945.5,1992.75,2045.0,12,270.75,189.0,580.2000000000002,700.05,804.0,12,28.333333333333332,29.0,31.8,32.0,32.0,12,4.0538886916571455,3.858147549966816,4.610166280064732,5.108050745027139,5.671826099976897
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,combined_cover,12,12,0,0,8703.565601416667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,8703.565601416667,9025.5858985,9425.019041,9449.8066498,9456.715367,12,33457.82801046383,34280.81208193277,37036.36652713301,37273.693300183484,37385.098143365045,12,298.25,306.0,359.6,371.79999999999995,385,12,282.1666666666667,290.5,342.5,354.79999999999995,368,12,56.75,35.0,145.60000000000002,155.7,159,12,170.25,105.0,436.80000000000007,467.1,477.0,12,10.75,10.5,13.0,13.0,13,12,193.62689466666674,0.0,612.7281043000006,762.2993079499998,921.4295489999995,12,5.583333333333333,0.0,19.5,20.0,20,12,6691.565602092766,6856.162416386554,7407.273305426603,7454.738660036696,7477.019628673009,12,1491.25,1530.0,1798.0,1859.0,1925.0,12,211.25,141.0,483.30000000000007,513.75,522.0,12,27.333333333333332,29.0,32.0,32.0,32.0,12,4.365039275008409,4.151032550027594,5.437668840039987,5.740745380043517,6.050472600036301
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,coverage,12,12,0,0,8874.57474525,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,8874.57474525,9031.644940499998,9883.3744257,9987.4985037,10098.34543,12,34054.95705451829,34658.96665111168,37370.45721742643,38187.311833331274,39147.47088975323,12,298.25,306.0,359.6,371.79999999999995,385,12,282.25,290.5,342.5,354.79999999999995,368,12,73.91666666666667,62.5,119.0,128.1,138,12,221.75,187.5,357.0,384.29999999999995,414.0,12,10.666666666666666,10.5,13.0,13.0,13,12,168.22587949999988,0.0,601.4588986000003,625.4703691999996,632.1018379999987,12,5.166666666666667,0.0,15.0,17.249999999999996,20,12,6810.991410903657,6931.7933302223355,7474.091443485287,7637.462366666254,7829.494177950646,12,1491.25,1530.0,1798.0,1859.0,1925.0,12,262.75,231.0,391.5,417.29999999999995,447.0,12,27.333333333333332,29.0,32.0,32.0,32.0,12,3.8172983750021863,3.874860349984374,4.303594579966739,4.415679354977328,4.526938800001517
confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,current,12,12,0,0,10411.028733500001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10411.028733500001,10489.9104005,11230.665608500001,11455.0402913,11696.792018,12,40740.1436692547,40337.86437419629,45521.2778474393,45691.45145830006,45703.960088493375,12,340.6666666666667,322.5,422.40000000000003,441.2,461,12,317.8333333333333,300.5,399.1,417.75,437,12,57.833333333333336,50.5,116.50000000000001,124.69999999999999,128,12,173.5,151.5,349.50000000000006,374.1,384.0,12,9.25,8.5,12.0,12.45,13,12,347.10811816666654,0.0,1015.943320799999,1987.2664292999975,3036.471506,12,7.916666666666667,0.0,27.00000000000001,45.74999999999997,65,12,8148.02873385094,8067.572874839258,9104.25556948786,9138.290291660012,9140.792017698675,12,1703.3333333333333,1612.5,2112.0,2206.0,2305.0,12,214.5,190.5,396.00000000000006,419.4,426.0,12,27.333333333333332,29.0,32.0,32.0,32.0,12,3.898406916666621,3.956723149982281,4.334377440088429,4.3503657300723715,4.35253020003438
confirmation,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,combined_cover,12,12,0,0,9314.172516583334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9314.172516583334,9342.035727999999,10028.7592499,10098.986916400001,10182.841958,12,36312.94591533205,37221.898426924556,40140.85790050274,40296.72122569723,40445.94142200337,12,290.6666666666667,282.5,337.4,344.75,353,12,273.8333333333333,266.5,318.6,327.54999999999995,338,12,85.5,95.5,156.3,165.39999999999998,172,12,256.5,286.5,468.90000000000003,496.2,516.0,12,10.583333333333334,10.5,13.0,13.0,13,12,150.19479608333336,0.0,743.7723876000002,893.6932752499999,975.9237890000004,12,5.333333333333333,0.0,25.20000000000001,31.599999999999994,36,12,7262.58918306641,7444.379685384911,8028.171580100549,8059.344245139445,8089.188284400674,12,1453.3333333333333,1412.5,1687.0,1723.75,1765.0,12,297.25,328.5,506.1000000000001,532.1999999999999,552.0,12,27.166666666666668,27.0,30.0,30.9,32.0,12,4.811826466670027,4.833883750019595,5.587248879950494,5.683252799941693,5.77378059993498
